# lang=sv
AB	(corporation; stock company; public limited company)
MC	motorcycle;
MX	(motocross)
so	sow (female pig)
touch	A graze
touch	A ; a subtle or minimal amount of something, often adding a particular character, style, or flavour; a hint or trace.
talk	talc (a soft, fine-grained mineral used in talcum powder)
ben	leg; part of trousers which covers the legs
ben	the part of a piece furniture on which it stands
sound	a (distinctive style)
NV	north-west;
NV	(natural) sciences, in particular as a branch of education;
NM	; a Nordic championship (where a Nordic champion is established)
OK	, okay
OK	, okay
OK	, okay
vers	verse (as opposed to prose)
vers	a verse (of a song)
vers	a stich (line of poetry)
from	religious in a quiet and serious way, pious
from	charitable
oral	(related to the mouth)
slang	hose, tube, flexible pipe
slang	(language)
pedant	a (someone pedantic)
he	to put
leg	certified, authorized; indicating an authorized medical doctor, not a quack.
leg	an ID card or other means of identification showing the owner's age; an ID;
angel	a pike hook
pizza	a flavour associated with certain types of pizza (e.g. and ), often featuring ingredients or their flavours, such as tomato, cheese, ham, basil, and oregano
molar	a (tooth at the back of the mouth)
molar	; moles per litre
slug	sly, cunning
loco	crazy, nuts
pyre	a small child (or animal); a tot, a sprout, a squirt, etc.
haj	shark
road	amused, entertained
sy	to sew
itu	into two pieces, apart
dia	to suckle
dia	a slide (or possibly a diapositive more generally)
musik	music
dua	to address (someone) with (as opposed to a title or )
tak	a roof
tak	a ceiling
rata	to reject, discard
tiga	to refrain from saying anything, to keep silent, to stay silent
tiga	to deliberately ignore (something/someone, to (try to) prevent that thing or person from gaining influence), to give the silent treatment
tiga	be quiet!
nada	, zilch
liberal	of or pertaining to the Liberals (Liberalerna (L))
palm	(tropical tree)
lam	lame, unable to move any limbs
lam	lame, inefficient, imperfect, almost ridiculously so
preposition	a (part of speech)
pin	embarrassing
pin	pain, torment
pin	very, really, super-
larva	to behave flippantly, childishly or ridiculously; to tramp, to footle
race	race (competition)
human	humane, decent, compassionate
human	reasonable
er	you (plural objective case)
er	your, yours (possessed by the multiple individuals addressed, of one common-gender thing (or possessed by the single individual addressed if used as a polite pronoun – see ()))
er	you (second-person singular objective formal) (capitalized , rare in contemporary Swedish – see the notes at , which mostly also apply here)
bet	a penalty (especially in the game of )
bet	(going) set, (going) down (failing to make a contract)
bred	wide, broad (having great width)
bred	broad (having great extent)
dig	you (singular objective case)
driven	, operated
blond	; of light hair colour
blond	; of light complexion
fight	a (often in sports or of an argument)
fling	a (short romantic relationship)
fly	to flee, to run away, to escape
fly	to pass, to go by (of time)
syntax	a , a (formal) grammar
dart	darts
dart	a (thrown in darts)
given	which goes without saying, which is obvious
go	(chiefly of taste)
go	appealing, usually in a cozy, cuddly, cute, or charming way
go	(initiative, perseverance, etc.)
grind	a (non-solid, like a grid or mesh) gate (in a fence, wall, hedge, or the like)
grind	A gate (logical pathway)
hit	to here, hither, here
hit	a (popular song, or some other popular or successful thing)
led	tired, bored
led	loathsome, odious
lie	a scythe (instrument for mowing grass, grain, or the like)
lit	trust
pula	to tinker, to potter
pula	to stuff (press, compressing or scrunching)
pula	to rub snow in someone's face
make	a spouse, a husband, a married man (mostly referring to a specific relation)
make	something alike, likes
back	; position behind most players on the team
back	reverse; car gear
back	backwards (often of machines, engines, etc., or in commands)
bog	shoulder
mal	wels catfish,
pommes frites	a french fry, a chip
central	central, centralized, situated at the centre (of a town)
central	central, important
central	a , a centre, a central station, a junction, a connection point, an electrical switchboard
comic	comics, comic strip
ideal	(perfect)
ideal	; perfect standard
ideal	; special subsets of a ring
hamstring	hoarding, the act of gathering or hoarding consumables in anticipation of a shortage (like a hamster hides food in its cheeks)
bra	good (having pleasing or suitable qualities)
bra	healthy or recovered (from an illness or injury or the like), well
bra	quite large in extent or degree, good, goodly
attack	; an attempt to cause damage
attack	; offense of a battle
brush	bro (as a term of address)
sin	Dryness, the state of having run dry.
sin	his (own), her (own), its (own), their (own).
bag	A kind of large ; a duffel bag
basket	basketball (the sport)
butter	grumpy
bridge	bridge
cell	; a room in a prison.
cell	Cell; a room in a monastery for sleeping one person.
cell	Cell; a small group of people forming part of a larger organization.
redo	ready; prepared to face whatever is coming one's way
rid	affective state of mind
rid	while
ring	; a circular piece of material
ring	The ring, place where sports such as boxing takes place
ring	A ring, algebraic structure
rang	rank, status
rang	top tier
set	a (matching collection of items)
set	a (in for example tennis)
set	a (musical performance)
charlatan	fraudster, deceiver
shot	; measure of alcohol
show	; a play, dance, or other entertainment.
slit	toil, labour (grueling work)
split	discord, strife, dissension
split	a (of shares in a company)
split	a side split, a straddle split (in gymnastics)
stick	get lost, fuck off
stick	a sting; a bite from an insect
stick	a trick
stank	stench, stink (a very bad smell)
string	G-string, thong
torn	tower
torn	thorn
woke	((excessively) socially progressive)
era	your, yours (possessed by the multiple individuals addressed, of multiple things)
era	you (vocative determiner used before a plural noun, regardless of gender)
charm	; the ability to persuade, delight, or arouse admiration
bi	bisexual
sot	disease, sickness
bitter	; having an acrid taste
bitter	; hateful
bitter	; resentful
by	hamlet
by	village
box	a , crate; a cuboid container
box	a (blow with the fist)
cover	, cover song
ven	a vein
ven	bentgrass, grass of the genus
lake	brine
lake	burbot ( spp.)
söl	(annoying) slowness (in doing something)
söl	making a sticky mess (often through spilling)
söl	a sticky mess
jon	ion; an electrically charged atom or molecule
distribution	a , generalized function
flat	spineless, being a doormat, abstaining from defending one's convictions
gull	baby, darling, someone dear and cute (gullig), someone to cuddle (gulla med)
